Entity,Code,Year,agriculture_ha
Lesotho,LSO,1900,998022.2056
Lesotho,LSO,1910,1124039.296
Lesotho,LSO,1920,1386990.028
Lesotho,LSO,1930,1690516.715
Lesotho,LSO,1940,2020831.613
Lesotho,LSO,1950,2134624.195
Lesotho,LSO,1960,2380809.598
Lesotho,LSO,1970,2196792.701
Lesotho,LSO,1980,2073776.742
Lesotho,LSO,1990,2092842.906
Lesotho,LSO,2000,2075607.497
Lesotho,LSO,2010,2104452.729
Liberia,LBR,1780,346223.8869
Liberia,LBR,1790,351941.5901
Liberia,LBR,1800,357715.3729
Liberia,LBR,1810,363918.8224
Liberia,LBR,1820,372687.5524
Liberia,LBR,1830,381675.0249
Liberia,LBR,1840,391027.8285
Liberia,LBR,1850,400097.7616
Liberia,LBR,1860,409359.8988
Liberia,LBR,1870,425290.2598
Liberia,LBR,1880,441567.9223
Liberia,LBR,1890,459468.594
Liberia,LBR,1900,478030.451
Liberia,LBR,1910,498741.6769
Liberia,LBR,1920,682812.798
Liberia,LBR,1930,938565.3081
Liberia,LBR,1940,1282586.717
Liberia,LBR,1950,1750349.438
Liberia,LBR,1960,2226187.709
Liberia,LBR,1970,2221005.698
Liberia,LBR,1980,2181089.388
Liberia,LBR,1990,2207670.564
Liberia,LBR,2000,2204659.328
Liberia,LBR,2010,2195846.766
Libya,LBY,1780,3388476.804
Libya,LBY,1790,3425190.05
Libya,LBY,1800,3462103.683
Libya,LBY,1810,3496009.135
Libya,LBY,1820,3789490.772
Libya,LBY,1830,3834122.446
Libya,LBY,1840,3876616.141
Libya,LBY,1850,3920501.539
Libya,LBY,1860,3966125.148
Libya,LBY,1870,4015490.316
Libya,LBY,1880,4067580.351
Libya,LBY,1890,4322634.781
Libya,LBY,1900,4947602.922
Libya,LBY,1910,5177085.429
Libya,LBY,1920,5202329.649
Libya,LBY,1930,5211822.703
Libya,LBY,1940,6663115.299
Libya,LBY,1950,7659660.864
Libya,LBY,1960,10116172.9
Libya,LBY,1970,11761532.99
Libya,LBY,1980,13639287.37
Libya,LBY,1990,13979406.23
Libya,LBY,2000,13671962.94
Libya,LBY,2010,13839774.14
Lithuania,LTU,1780,750589.3977
Lithuania,LTU,1790,854657.8764
Lithuania,LTU,1800,974236.6747
Lithuania,LTU,1810,1111254.57
Lithuania,LTU,1820,1243230.298
Lithuania,LTU,1830,1391139.633
Lithuania,LTU,1840,1557917.05
Lithuania,LTU,1850,1741495.156
Lithuania,LTU,1860,1945818.08
Lithuania,LTU,1870,2114572.467
Lithuania,LTU,1880,2299190.522
Lithuania,LTU,1890,2497722.813
Lithuania,LTU,1900,2714923.015
Lithuania,LTU,1910,2959054.413
Lithuania,LTU,1920,3046496.563
Lithuania,LTU,1930,3147921.196
Lithuania,LTU,1940,3627984.693
Lithuania,LTU,1950,3491141.706
Lithuania,LTU,1960,3688323.36
Lithuania,LTU,1970,3564603.118
Lithuania,LTU,1980,3548880.709
Lithuania,LTU,1990,3223399.704
Lithuania,LTU,2000,2343424.051
Lithuania,LTU,2010,1872515.829
Low income,,1780,113908496.9
Low income,,1790,118640863.4
Low income,,1800,123674640.3
Low income,,1810,129023495.1
Low income,,1820,135747981
Low income,,1830,145889528
Low income,,1840,157339627.6
Low income,,1850,169584595.6
Low income,,1860,182680046.8
Low income,,1870,197067399.1
Low income,,1880,213301000.9
Low income,,1890,230895665
Low income,,1900,249149305.5
Low income,,1910,272922288.1
Low income,,1920,302961568.6
Low income,,1930,334657716.1
Low income,,1940,378748755.3
Low income,,1950,415065233.6
Low income,,1960,506060482.6
Low income,,1970,499031781.3
Low income,,1980,500341117.7
Low income,,1990,514212791.1
Low income,,2000,515563398.7
Low income,,2010,527040518
Lower middle income,,1780,207119968.8
Lower middle income,,1790,217820343.6
Lower middle income,,1800,229190751.5
Lower middle income,,1810,241816494.9
Lower middle income,,1820,257994734.4
Lower middle income,,1830,278239905.6
Lower middle income,,1840,298452900.5
Lower middle income,,1850,319930091.3
Lower middle income,,1860,338801029.9
Lower middle income,,1870,356288268.7
Lower middle income,,1880,376976860.9
Lower middle income,,1890,412350805.9
Lower middle income,,1900,442879904
Lower middle income,,1910,484991145.5
Lower middle income,,1920,526824698.2
Lower middle income,,1930,564526169.4
Lower middle income,,1940,614230240.1
Lower middle income,,1950,662707831.8
Lower middle income,,1960,819853226.6
Lower middle income,,1970,816272239.5
Lower middle income,,1980,811142173
Lower middle income,,1990,806241483.4
Lower middle income,,2000,796581004.6
Lower middle income,,2010,798768847
Luxembourg,LUX,1780,80454.30686
Luxembourg,LUX,1790,81751.3133
Luxembourg,LUX,1800,83088.22762
Luxembourg,LUX,1810,83766.66176
Luxembourg,LUX,1820,87518.00345
Luxembourg,LUX,1830,92107.41083
Luxembourg,LUX,1840,97395.2063
Luxembourg,LUX,1850,102583.232
Luxembourg,LUX,1860,107831.1196
Luxembourg,LUX,1870,105795.8172
Luxembourg,LUX,1880,107691.442
Luxembourg,LUX,1890,109227.8958
Luxembourg,LUX,1900,111243.2442
Luxembourg,LUX,1910,113138.869
Luxembourg,LUX,1920,111981.5402
Luxembourg,LUX,1930,112181.0797
Luxembourg,LUX,1940,112181.0797
Luxembourg,LUX,1950,105799.1377
Luxembourg,LUX,1960,100825.3283
Luxembourg,LUX,1970,98874.7014
Luxembourg,LUX,1980,87958.17378
Luxembourg,LUX,1990,75818.72599
Luxembourg,LUX,2000,69580.462
Luxembourg,LUX,2010,63545.60647
Madagascar,MDG,1780,8054539.027
Madagascar,MDG,1790,8365478.616
Madagascar,MDG,1800,8688585.716
Madagascar,MDG,1810,9024964.395
Madagascar,MDG,1820,9437860.974
Madagascar,MDG,1830,9870294.704
Madagascar,MDG,1840,10322716.85
Madagascar,MDG,1850,10796240.66
Madagascar,MDG,1860,11291331.59
Madagascar,MDG,1870,11931873.94
Madagascar,MDG,1880,12608092.92
Madagascar,MDG,1890,13323594.4
Madagascar,MDG,1900,14079821.08
Madagascar,MDG,1910,16778303.73
Madagascar,MDG,1920,19010819.09
Madagascar,MDG,1930,21657978.3
Madagascar,MDG,1940,24692377.26
Madagascar,MDG,1950,27920939.62
Madagascar,MDG,1960,31942393.75
Madagascar,MDG,1970,32109369.79
Madagascar,MDG,1980,32602379.31
Madagascar,MDG,1990,32630549.69
Madagascar,MDG,2000,35706242.6
Madagascar,MDG,2010,35547300.38
Malawi,MWI,1780,594280.6696
Malawi,MWI,1790,601546.328
Malawi,MWI,1800,609051.1009
Malawi,MWI,1810,617242.5276
Malawi,MWI,1820,640055.0161
Malawi,MWI,1830,664802.0777
Malawi,MWI,1840,698565.1886
Malawi,MWI,1850,735397.2625
Malawi,MWI,1860,775236.2321
Malawi,MWI,1870,844353.0916
Malawi,MWI,1880,920049.0294
Malawi,MWI,1890,1003400.872
Malawi,MWI,1900,1095125.756
Malawi,MWI,1910,1196246.51
Malawi,MWI,1920,1418369.726
Malawi,MWI,1930,1710259.264
Malawi,MWI,1940,2089387.088
Malawi,MWI,1950,2472043.978
Malawi,MWI,1960,2924592.302
Malawi,MWI,1970,2853633.201
Malawi,MWI,1980,3098419.725
Malawi,MWI,1990,3309655.156
Malawi,MWI,2000,3809839.777
Malawi,MWI,2010,4358725.027
Malaysia,MYS,1780,192277.9848
Malaysia,MYS,1790,200379.9894
Malaysia,MYS,1800,205033.6613
Malaysia,MYS,1810,219661.3406
Malaysia,MYS,1820,227343.8181
Malaysia,MYS,1830,239512.6173
Malaysia,MYS,1840,243260.7594
Malaysia,MYS,1850,257367.7552
Malaysia,MYS,1860,345572.4162
Malaysia,MYS,1870,421664.0359
Malaysia,MYS,1880,509097.4375
Malaysia,MYS,1890,609625.3936
Malaysia,MYS,1900,688616.2213
Malaysia,MYS,1910,829163.5106
Malaysia,MYS,1920,1066118.251
Malaysia,MYS,1930,1277803.092
Malaysia,MYS,1940,1713900.46
Malaysia,MYS,1950,1924776.27
Malaysia,MYS,1960,2629366.827
Malaysia,MYS,1970,3010498.335
Malaysia,MYS,1980,3299947.672
Malaysia,MYS,1990,4910841.403
Malaysia,MYS,2000,5698791.554
Malaysia,MYS,2010,6498023.037
Mali,MLI,1780,12419412.32
Mali,MLI,1790,12965153.41
Mali,MLI,1800,13536461.46
Mali,MLI,1810,14134828.73
Mali,MLI,1820,14766413.9
Mali,MLI,1830,15427193.91
Mali,MLI,1840,16118971.82
Mali,MLI,1850,16842440.33
Mali,MLI,1860,17599228.56
Mali,MLI,1870,18400235.68
Mali,MLI,1880,19239198.99
Mali,MLI,1890,20117250.3
Mali,MLI,1900,21038818.1
Mali,MLI,1910,22004926.11
Mali,MLI,1920,23069348.1
Mali,MLI,1930,24195532.96
Mali,MLI,1940,25385093.74
Mali,MLI,1950,24661098.73
Mali,MLI,1960,29921391.94
Mali,MLI,1970,29886433.41
Mali,MLI,1980,30190375.63
Mali,MLI,1990,30236816.34
Mali,MLI,2000,32732751.51
Mali,MLI,2010,33282904.25
Mauritania,MRT,1780,2646000.708
Mauritania,MRT,1790,3015767.932
Mauritania,MRT,1800,3440366.36
Mauritania,MRT,1810,3929146.495
Mauritania,MRT,1820,4494879.029
Mauritania,MRT,1830,5145395.623
Mauritania,MRT,1840,5890789.833
Mauritania,MRT,1850,6747302.992
Mauritania,MRT,1860,7728820.337
Mauritania,MRT,1870,8845378.489
Mauritania,MRT,1880,10126454.55
Mauritania,MRT,1890,11588369.52
Mauritania,MRT,1900,13258574.33
Mauritania,MRT,1910,15134412.28
Mauritania,MRT,1920,17221472.24
Mauritania,MRT,1930,19523859.17
Mauritania,MRT,1940,21977727.36
Mauritania,MRT,1950,25124772.03
Mauritania,MRT,1960,36782745.82
Mauritania,MRT,1970,36782702.45
Mauritania,MRT,1980,36754714.46
Mauritania,MRT,1990,36944464.83
Mauritania,MRT,2000,22900021.72
Mauritania,MRT,2010,22944419.97
Mauritius,MUS,1780,0
Mauritius,MUS,1790,0
Mauritius,MUS,1800,0
Mauritius,MUS,1810,0
Mauritius,MUS,1820,0
Mauritius,MUS,1830,0
Mauritius,MUS,1840,0
Mauritius,MUS,1850,0
Mauritius,MUS,1860,0
Mauritius,MUS,1870,0
Mauritius,MUS,1880,0
Mauritius,MUS,1890,0
Mauritius,MUS,1900,0
Mauritius,MUS,1910,0
Mauritius,MUS,1920,0
Mauritius,MUS,1930,0
Mauritius,MUS,1940,0
Mauritius,MUS,1950,0
Mauritius,MUS,1960,0
Mauritius,MUS,1970,0
Mauritius,MUS,1980,0
Mauritius,MUS,1990,0
Mauritius,MUS,2000,0
Mauritius,MUS,2010,0
Mexico,MEX,1780,10814607.64
Mexico,MEX,1790,11478027.82
Mexico,MEX,1800,12145690.42
Mexico,MEX,1810,12812286.79
Mexico,MEX,1820,13504968.88
Mexico,MEX,1830,14203879.26
Mexico,MEX,1840,14915937.39
Mexico,MEX,1850,15625433.37
Mexico,MEX,1860,16404547.34
Mexico,MEX,1870,17182682.65
Mexico,MEX,1880,18116921.75
Mexico,MEX,1890,22793785.78
Mexico,MEX,1900,26411747.67
Mexico,MEX,1910,30474503.55
Mexico,MEX,1920,28374598.11
Mexico,MEX,1930,33274968.58
Mexico,MEX,1940,42006015.1
Mexico,MEX,1950,57420428.59
Mexico,MEX,1960,90698954.9
Mexico,MEX,1970,89666745.95
Mexico,MEX,1980,90457211.5
Mexico,MEX,1990,92150550.15
Mexico,MEX,2000,89421242.57
Mexico,MEX,2010,89597792.72
Moldova,MDA,1780,1304661.199
Moldova,MDA,1790,1381791.278
Moldova,MDA,1800,1463701.274
Moldova,MDA,1810,1550980.318
Moldova,MDA,1820,1644712.816
Moldova,MDA,1830,1749644.381
Moldova,MDA,1840,1855046.817
Moldova,MDA,1850,1964936.782
Moldova,MDA,1860,2087987.707
Moldova,MDA,1870,2216964.951
Moldova,MDA,1880,2361797.891
Moldova,MDA,1890,2517090.067
Moldova,MDA,1900,2680144.587
Moldova,MDA,1910,2843507.947
Moldova,MDA,1920,2974392.466
Moldova,MDA,1930,2936893.984
Moldova,MDA,1940,2847649.906
Moldova,MDA,1950,1930572.086
Moldova,MDA,1960,2431115.351
Moldova,MDA,1970,2382229.076
Moldova,MDA,1980,2375731.604
Moldova,MDA,1990,2353608.424
Moldova,MDA,2000,2385745.505
Moldova,MDA,2010,2320587.676
Mongolia,MNG,1780,13494186.76
Mongolia,MNG,1790,14938756.25
Mongolia,MNG,1800,16492412.84
Mongolia,MNG,1810,18311507.51
Mongolia,MNG,1820,20260464.2
Mongolia,MNG,1830,22587803.68
Mongolia,MNG,1840,25359431.62
Mongolia,MNG,1850,28492681.66
Mongolia,MNG,1860,31990281.14
Mongolia,MNG,1870,35955004.19
Mongolia,MNG,1880,40868426.99
Mongolia,MNG,1890,49868460.18
Mongolia,MNG,1900,60921792.76
Mongolia,MNG,1910,74392037.44
Mongolia,MNG,1920,79072496.1
Mongolia,MNG,1930,83875461.28
Mongolia,MNG,1940,88786112.29
Mongolia,MNG,1950,93703468.14
Mongolia,MNG,1960,128197328.6
Mongolia,MNG,1970,126540911.5
Mongolia,MNG,1980,110088987.9
Mongolia,MNG,1990,104326582.2
Mongolia,MNG,2000,107827248.7
Mongolia,MNG,2010,103892570.3
Montenegro,MNE,1780,93703.48682
Montenegro,MNE,1790,92978.17712
Montenegro,MNE,1800,92433.92001
Montenegro,MNE,1810,91730.92217
Montenegro,MNE,1820,91298.21752
Montenegro,MNE,1830,90865.33079
Montenegro,MNE,1840,90387.6365
Montenegro,MNE,1850,105778.384
Montenegro,MNE,1860,121871.9456
Montenegro,MNE,1870,137665.3836
Montenegro,MNE,1880,154343.7825
Montenegro,MNE,1890,173199.0156
Montenegro,MNE,1900,194569.9573
Montenegro,MNE,1910,218683.2047
Montenegro,MNE,1920,245662.0049
Montenegro,MNE,1930,274970.54
Montenegro,MNE,1940,307206.1042
Montenegro,MNE,1950,378746.5894
Montenegro,MNE,1960,469722.0523
Montenegro,MNE,1970,459604.4995
Montenegro,MNE,1980,451956.7231
Montenegro,MNE,1990,468284.9045
Montenegro,MNE,2000,362225.8732
Montenegro,MNE,2010,380354.0362
Morocco,MAR,1780,4085076.65
Morocco,MAR,1790,4239602.186
Morocco,MAR,1800,4396556.171
Morocco,MAR,1810,4556788.945
Morocco,MAR,1820,4718154.584
Morocco,MAR,1830,5579997.559
Morocco,MAR,1840,6464665.247
Morocco,MAR,1850,7355172.895
Morocco,MAR,1860,8264709.009
Morocco,MAR,1870,9186159.459
Morocco,MAR,1880,10121812.15
Morocco,MAR,1890,11069142.71
Morocco,MAR,1900,12027688.09
Morocco,MAR,1910,13002341.44
Morocco,MAR,1920,14085644.53
Morocco,MAR,1930,15307908.58
Morocco,MAR,1940,16791271.93
Morocco,MAR,1950,18491862.74
Morocco,MAR,1960,25469311.33
Morocco,MAR,1970,27615248.53
Morocco,MAR,1980,30673857.08
Morocco,MAR,1990,29821053.06
Morocco,MAR,2000,22537942.94
Morocco,MAR,2010,18210594.76
Mozambique,MOZ,1780,6091517.638
Mozambique,MOZ,1790,6440952.996
Mozambique,MOZ,1800,6807857.221
Mozambique,MOZ,1810,7192483.186
Mozambique,MOZ,1820,7596296.525
Mozambique,MOZ,1830,8022709.175
Mozambique,MOZ,1840,9176601.756
Mozambique,MOZ,1850,10499681.29
Mozambique,MOZ,1860,12020210.21
Mozambique,MOZ,1870,13175062.93
Mozambique,MOZ,1880,14446741.45
Mozambique,MOZ,1890,15839024.35
Mozambique,MOZ,1900,17370211.52
Mozambique,MOZ,1910,19056760.54
Mozambique,MOZ,1920,22403616.56
Mozambique,MOZ,1930,26426328.33
Mozambique,MOZ,1940,33817905.29
Mozambique,MOZ,1950,34605497.08
Mozambique,MOZ,1960,38663825.34
Mozambique,MOZ,1970,38105774.32
Mozambique,MOZ,1980,38137669.07
Mozambique,MOZ,1990,38610341.85
Mozambique,MOZ,2000,37112239.32
Mozambique,MOZ,2010,37010029.03
Myanmar,MMR,1780,1829764.935
Myanmar,MMR,1790,1886771.835
Myanmar,MMR,1800,1942857.474
Myanmar,MMR,1810,2007776.624
Myanmar,MMR,1820,2070548.337
Myanmar,MMR,1830,2138203.963
Myanmar,MMR,1840,2205763.096
Myanmar,MMR,1850,2277354.3
Myanmar,MMR,1860,2739598.637
Myanmar,MMR,1870,3294841.909
Myanmar,MMR,1880,3974398.222
Myanmar,MMR,1890,4802286.514
Myanmar,MMR,1900,5802297.473
Myanmar,MMR,1910,7009388.978
Myanmar,MMR,1920,8468824.246
Myanmar,MMR,1930,8370521.391
Myanmar,MMR,1940,8250485.348
Myanmar,MMR,1950,8157532.373
Myanmar,MMR,1960,10050115.87
Myanmar,MMR,1970,10417848.49
Myanmar,MMR,1980,10048114.59
Myanmar,MMR,1990,10065762.31
Myanmar,MMR,2000,10397987.9
Myanmar,MMR,2010,10708027.72
Namibia,NAM,1780,5487335.53
Namibia,NAM,1790,6044147.557
Namibia,NAM,1800,6659498.015
Namibia,NAM,1810,7338969.713
Namibia,NAM,1820,8088758.111
Namibia,NAM,1830,8917237.646
Namibia,NAM,1840,9831025.568
Namibia,NAM,1850,10838938.82
Namibia,NAM,1860,11958202.35
Namibia,NAM,1870,13193620.19
Namibia,NAM,1880,14563912.83
Namibia,NAM,1890,16067936.44
Namibia,NAM,1900,17736003.54
Namibia,NAM,1910,19580429.79
Namibia,NAM,1920,21621972.73
Namibia,NAM,1930,23875763.67
Namibia,NAM,1940,26350035.35
Namibia,NAM,1950,29106732.28
Namibia,NAM,1960,37260595.31
Namibia,NAM,1970,36244789.71
Namibia,NAM,1980,35122372.5
Namibia,NAM,1990,34032406.31
Namibia,NAM,2000,28352300.04
Namibia,NAM,2010,26699877.77
Nepal,NPL,1780,1415463.095
Nepal,NPL,1790,1475362.338
Nepal,NPL,1800,1529060.052
Nepal,NPL,1810,1599874.734
Nepal,NPL,1820,1654552.564
Nepal,NPL,1830,1727079.702
Nepal,NPL,1840,1799032.26
Nepal,NPL,1850,1879939.993
Nepal,NPL,1860,1928120.585
Nepal,NPL,1870,1988698.688
Nepal,NPL,1880,2071076.146
Nepal,NPL,1890,2154683.398
Nepal,NPL,1900,2200481.786
Nepal,NPL,1910,2329960.13
Nepal,NPL,1920,2654441.657
Nepal,NPL,1930,2859152.818
Nepal,NPL,1940,3091040.735
Nepal,NPL,1950,3355646.295
Nepal,NPL,1960,3865678.698
Nepal,NPL,1970,3842894.272
Nepal,NPL,1980,4176263.807
Nepal,NPL,1990,3814707.421
Nepal,NPL,2000,3818796.87
Nepal,NPL,2010,3795098.018
Netherlands,NLD,1780,818987.3201
Netherlands,NLD,1790,805491.2669
Netherlands,NLD,1800,792240.1443
Netherlands,NLD,1810,799581.24
Netherlands,NLD,1820,823316.6373
Netherlands,NLD,1830,854036.4387
Netherlands,NLD,1840,878594.0208
Netherlands,NLD,1850,897858.6005
Netherlands,NLD,1860,921155.3094
Netherlands,NLD,1870,947713.2912
Netherlands,NLD,1880,997635.7177
Netherlands,NLD,1890,1055598.941
Netherlands,NLD,1900,1128650.28
Netherlands,NLD,1910,1199618.155
Netherlands,NLD,1920,1274207.244
Netherlands,NLD,1930,1362818.635
Netherlands,NLD,1940,1427083.866
Netherlands,NLD,1950,1507034.893
Netherlands,NLD,1960,1591577.777
Netherlands,NLD,1970,1540774.961
Netherlands,NLD,1980,1414979.208
Netherlands,NLD,1990,1315841.36
Netherlands,NLD,2000,1244278.529
Netherlands,NLD,2010,1238267.273
New Caledonia,NCL,1780,83311.05335
New Caledonia,NCL,1790,83311.05335
New Caledonia,NCL,1800,83311.05335
New Caledonia,NCL,1810,83311.05335
New Caledonia,NCL,1820,83311.05335
New Caledonia,NCL,1830,83311.05335
New Caledonia,NCL,1840,83311.05335
New Caledonia,NCL,1850,83311.05335
New Caledonia,NCL,1860,83311.05335
New Caledonia,NCL,1870,83311.05335
New Caledonia,NCL,1880,83311.05335
New Caledonia,NCL,1890,83311.05335
New Caledonia,NCL,1900,83311.05335
New Caledonia,NCL,1910,83311.05335
New Caledonia,NCL,1920,83311.05335
New Caledonia,NCL,1930,83311.05335
New Caledonia,NCL,1940,83311.05335
New Caledonia,NCL,1950,82535.99336
New Caledonia,NCL,1960,82190.69804
New Caledonia,NCL,1970,81631.19109
New Caledonia,NCL,1980,81043.90996
New Caledonia,NCL,1990,81040.11561
New Caledonia,NCL,2000,72017.79268
New Caledonia,NCL,2010,21319.95231
New Zealand,NZL,1780,204979.9868
New Zealand,NZL,1790,204151.4752
New Zealand,NZL,1800,203787.9863
New Zealand,NZL,1810,203745.4573
New Zealand,NZL,1820,232667.4695
New Zealand,NZL,1830,262335.2041
New Zealand,NZL,1840,303246.3295
New Zealand,NZL,1850,347994.1253
New Zealand,NZL,1860,395342.1218
New Zealand,NZL,1870,512160.9033
New Zealand,NZL,1880,663164.7162
New Zealand,NZL,1890,1020266.418
New Zealand,NZL,1900,1665610.022
New Zealand,NZL,1910,3044842.971
New Zealand,NZL,1920,6101228.606
New Zealand,NZL,1930,7431638.923
New Zealand,NZL,1940,8957955.648
New Zealand,NZL,1950,10469913.08
New Zealand,NZL,1960,11252862.36
New Zealand,NZL,1970,10679191.45
New Zealand,NZL,1980,10564636.54
New Zealand,NZL,1990,9955304.952
New Zealand,NZL,2000,9556653.007
New Zealand,NZL,2010,9649958.746
Nicaragua,NIC,1780,330753.5562
Nicaragua,NIC,1790,344769.9812
Nicaragua,NIC,1800,360025.7662
Nicaragua,NIC,1810,375652.6494
Nicaragua,NIC,1820,392334.9925
Nicaragua,NIC,1830,464397.6074
Nicaragua,NIC,1840,523210.3996
Nicaragua,NIC,1850,590686.4628
Nicaragua,NIC,1860,616162.5745
Nicaragua,NIC,1870,638402.8464
Nicaragua,NIC,1880,701934.1978
Nicaragua,NIC,1890,776257.0869
Nicaragua,NIC,1900,861191.1466
Nicaragua,NIC,1910,959839.5315
Nicaragua,NIC,1920,1076051.126
Nicaragua,NIC,1930,1325446.066
Nicaragua,NIC,1940,1570000.945
Nicaragua,NIC,1950,2049590.409
Nicaragua,NIC,1960,2757206.37
Nicaragua,NIC,1970,2881767.844
Nicaragua,NIC,1980,2976634.912
Nicaragua,NIC,1990,2814469.953
Nicaragua,NIC,2000,3093978.92
Nicaragua,NIC,2010,3252771.918
Niger,NER,1780,14593116.85
Niger,NER,1790,14952191.54
Niger,NER,1800,15320513.53
Niger,NER,1810,15699543.55
Niger,NER,1820,16095046.29
Niger,NER,1830,16499538.86
Niger,NER,1840,16916543.01
Niger,NER,1850,17346355.89
Niger,NER,1860,17787008.4
Niger,NER,1870,18243009.26
Niger,NER,1880,18714829.95
Niger,NER,1890,19201110.97
Niger,NER,1900,19701011.33
Niger,NER,1910,20217879.53
Niger,NER,1920,20764670.23
Niger,NER,1930,21325569
Niger,NER,1940,21905440.94
Niger,NER,1950,22102206.49
Niger,NER,1960,29856138.05
Niger,NER,1970,29457806.24
Niger,NER,1980,29006406.7
Niger,NER,1990,31031823.24
Niger,NER,2000,31234499.56
Niger,NER,2010,32162698.97
Nigeria,NGA,1780,20936066.15
Nigeria,NGA,1790,21519358.52
Nigeria,NGA,1800,22127245.95
Nigeria,NGA,1810,22759928.82
Nigeria,NGA,1820,23767210.32
Nigeria,NGA,1830,24827431.71
Nigeria,NGA,1840,25943622.66
Nigeria,NGA,1850,27113359.6
Nigeria,NGA,1860,28340373.74
Nigeria,NGA,1870,29882596.36
Nigeria,NGA,1880,31549632.66
Nigeria,NGA,1890,33333009
Nigeria,NGA,1900,35245922.89
Nigeria,NGA,1910,37920551.04
Nigeria,NGA,1920,41568090.49
Nigeria,NGA,1930,44906557.89
Nigeria,NGA,1940,48512191.53
Nigeria,NGA,1950,52421072.46
Nigeria,NGA,1960,60651227.38
Nigeria,NGA,1970,61189645.59
Nigeria,NGA,1980,61571188.38
Nigeria,NGA,1990,62558877.4
Nigeria,NGA,2000,63903020.91
Nigeria,NGA,2010,66117851.33
North America,,1780,16166820.17
North America,,1790,18769029.91
North America,,1800,23561063.99
North America,,1810,28907455.35
North America,,1820,35693192.7
North America,,1830,45368814.9
North America,,1840,59099272.28
North America,,1850,79646133.8
North America,,1860,108915556.9
North America,,1870,135643362.2
North America,,1880,199463320.1
North America,,1890,279518883.9
North America,,1900,328980881.5
North America,,1910,387498246.2
North America,,1920,428826738.7
North America,,1930,460648836.9
North America,,1940,472509032.7
North America,,1950,526539998.8
North America,,1960,586606287.9
North America,,1970,572614882.3
North America,,1980,564337324.5
North America,,1990,563635109.1
North America,,2000,551262641.8
North America,,2010,551050766.7
North Korea,PRK,1780,380986.7487
North Korea,PRK,1790,405790.9295
North Korea,PRK,1800,430589.2181
North Korea,PRK,1810,460152.2092
North Korea,PRK,1820,488492.7416
North Korea,PRK,1830,502351.3442
North Korea,PRK,1840,510585.9102
North Korea,PRK,1850,518946.4387
North Korea,PRK,1860,526389.8564
North Korea,PRK,1870,535288.4837
North Korea,PRK,1880,546658.3877
North Korea,PRK,1890,561892.9367
North Korea,PRK,1900,575936.7298
North Korea,PRK,1910,591051.9713
North Korea,PRK,1920,717715.4946
North Korea,PRK,1930,871187.5476
North Korea,PRK,1940,1065695.995
North Korea,PRK,1950,1307255.377
North Korea,PRK,1960,1512200.063
North Korea,PRK,1970,1529349.166
North Korea,PRK,1980,1637638.954
North Korea,PRK,1990,1671218.971
North Korea,PRK,2000,1816456.598
North Korea,PRK,2010,1959854.6
North Macedonia,MKD,1780,516284.1248
North Macedonia,MKD,1790,518045.9094
North Macedonia,MKD,1800,519878.0707
North Macedonia,MKD,1810,521756.3102
North Macedonia,MKD,1820,549550.207
North Macedonia,MKD,1830,579168.9118
North Macedonia,MKD,1840,610659.7482
North Macedonia,MKD,1850,648869.1252
North Macedonia,MKD,1860,687979.0464
North Macedonia,MKD,1870,749075.4041
North Macedonia,MKD,1880,816219.0605
North Macedonia,MKD,1890,889247.6664
North Macedonia,MKD,1900,966009.6358
North Macedonia,MKD,1910,1047053
North Macedonia,MKD,1920,1103198.209
North Macedonia,MKD,1930,1161099.633
North Macedonia,MKD,1940,1199151.693
North Macedonia,MKD,1950,1268432.685
North Macedonia,MKD,1960,1396838.176
North Macedonia,MKD,1970,1363369.844
North Macedonia,MKD,1980,1334277.986
North Macedonia,MKD,1990,1283380.404
North Macedonia,MKD,2000,1170467.112
North Macedonia,MKD,2010,1147430.494
Northern Cyprus,OWID_CYN,1780,20201.18776
Northern Cyprus,OWID_CYN,1790,20201.18776
Northern Cyprus,OWID_CYN,1800,20201.18776
Northern Cyprus,OWID_CYN,1810,20201.18776
Northern Cyprus,OWID_CYN,1820,20201.18776
Northern Cyprus,OWID_CYN,1830,20201.18776
Northern Cyprus,OWID_CYN,1840,20201.18776
Northern Cyprus,OWID_CYN,1850,20201.18776
Northern Cyprus,OWID_CYN,1860,20201.18776
Northern Cyprus,OWID_CYN,1870,20201.18776
Northern Cyprus,OWID_CYN,1880,20201.18776
Northern Cyprus,OWID_CYN,1890,20201.18776
Northern Cyprus,OWID_CYN,1900,20201.18776
Northern Cyprus,OWID_CYN,1910,20201.18776
Northern Cyprus,OWID_CYN,1920,20201.18776
Northern Cyprus,OWID_CYN,1930,20201.18776
Northern Cyprus,OWID_CYN,1940,20201.18776
Northern Cyprus,OWID_CYN,1950,20201.18776
Northern Cyprus,OWID_CYN,1960,20201.18776
Northern Cyprus,OWID_CYN,1970,20201.18776
Northern Cyprus,OWID_CYN,1980,20199.80714
Northern Cyprus,OWID_CYN,1990,20165.82854
Northern Cyprus,OWID_CYN,2000,20005.07023
Northern Cyprus,OWID_CYN,2010,19675.1203
Oceania,,1780,349600.8225
Oceania,,1790,350888.1659
Oceania,,1800,352516.0179
Oceania,,1810,355043.6725
Oceania,,1820,390501.6952
Oceania,,1830,757702.6979
Oceania,,1840,2521967.939
Oceania,,1850,22846588.69
